Ann?e;Entreprise;Section;Indicateur;Valeur
2024;ALLIANZ;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;ALLIANZ;bilan_passifs;Meilleure estimation ;34987134
2024;ALLIANZ;bilan_passifs;Marge de risque ;417960
2024;ALLIANZ;bilan_passifs;Provisions techniques UC et index?s ;15793793
2024;ALLIANZ;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;ALLIANZ;bilan_passifs;Meilleure estimation ;15605929
2024;ALLIANZ;bilan_passifs;Marge de risque ;187863
2024;ALLIANZ;bilan_passifs;Autres provisions techniques;0
2024;ALLIANZ;bilan_passifs;Passifs ?ventuels ;0
2024;ALLIANZ;bilan_passifs;Provisions autres que les provisions techniques ;114797
2024;ALLIANZ;bilan_passifs;Provisions pour retraite ;16790
2024;ALLIANZ;bilan_passifs;D?p?ts des r?assureurs ;131542
2024;ALLIANZ;bilan_passifs;Passifs d?imp?ts diff?r?s;0
2024;ALLIANZ;bilan_passifs;Produits d?riv?s ;262195
2024;ALLIANZ;bilan_passifs;Dettes envers les ?tablissements de cr?dit;303960
2024;ALLIANZ;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;961202
2024;ALLIANZ;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;307394
2024;ALLIANZ;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;117478
2024;ALLIANZ;bilan_passifs;Autres dettes (hors assurance) ;253216
2024;ALLIANZ;bilan_passifs;Passifs subordonn?s ;0
2024;ALLIANZ;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;ALLIANZ;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;ALLIANZ;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;858702
2024;ALLIANZ;bilan_passifs;Total du passif ;57802974
2024;ALLIANZ;bilan_passifs;Exc?dent d?actif sur passif;4296085
2024;AXA;fonds_propres;El?ments Eligibles;8459
2024;AXA;fonds_propres;El?ments ?ligibles n-1;8525
2024;AXA;fonds_propres;Capital Social et Autres;1658
2024;AXA;fonds_propres;Capital en actions ordinaires (brut des actions propres);488
2024;AXA;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;1061
2024;AXA;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;109
2024;AXA;fonds_propres;Fonds exc?dentaires ;251
2024;AXA;fonds_propres;R?serve de r?conciliation;6550
2024;AXA;fonds_propres;Passifs subordonn?s;0
2024;AXA;fonds_propres;SCR;5732
2024;AXA;fonds_propres;Delta;-66
2024;AXA;fonds_propres;Ventilation  FP par nature;0,196004256
2024;AXA;fonds_propres;;0,774323206
2024;AXA;fonds_propres;;0
2024;AXA;fonds_propres;;0,029672538
2024;AXA;fonds_propres;R?serve R?conciliation;1,142707606
2024;AXA;fonds_propres;Dettes Subordonn?es;0
2024;AXA;fonds_propres;Check;0
2024;AXA;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;AXA;fonds_propres;Capital Social et Autres;0,196004256
2024;AXA;fonds_propres;R?serve de R?conciliation;0,774323206
2024;AXA;fonds_propres;Dettes Subordonn?es;0
2024;AXA;fonds_propres;Fonds Exc?dentaires;0,029672538
2024;CARDIF;fonds_propres;El?ments Eligibles;12126
2024;CARDIF;fonds_propres;El?ments ?ligibles n-1;12046
2024;CARDIF;fonds_propres;Capital Social et Autres;1913
2024;CARDIF;fonds_propres;Capital en actions ordinaires (brut des actions propres);719
2024;CARDIF;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;1194
2024;CARDIF;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;CARDIF;fonds_propres;Fonds exc?dentaires ;3392
2024;CARDIF;fonds_propres;R?serve de r?conciliation;4829
2024;CARDIF;fonds_propres;Passifs subordonn?s;2021
2024;CARDIF;fonds_propres;SCR;5817
2024;CARDIF;fonds_propres;Delta;80
2024;CARDIF;fonds_propres;Ventilation  FP par nature;0,157760185
2024;CARDIF;fonds_propres;;0,398235197
2024;CARDIF;fonds_propres;;0,166666667
2024;CARDIF;fonds_propres;;0,279729507
2024;CARDIF;fonds_propres;R?serve R?conciliation;0,830153
2024;CARDIF;fonds_propres;Dettes Subordonn?es;0,347429947
2024;CARDIF;fonds_propres;Check;29
2024;CARDIF;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;CARDIF;fonds_propres;Capital Social et Autres;0,157760185
2024;CARDIF;fonds_propres;R?serve de R?conciliation;0,398235197
2024;CARDIF;fonds_propres;Dettes Subordonn?es;0,166666667
2024;CARDIF;fonds_propres;Fonds Exc?dentaires;0,279729507
2024;MMA;fonds_propres;El?ments Eligibles;2972
2024;MMA;fonds_propres;El?ments ?ligibles n-1;3082
2024;MMA;fonds_propres;Capital Social et Autres;398
2024;MMA;fonds_propres;Capital en actions ordinaires (brut des actions propres);144
2024;MMA;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;254
2024;MMA;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;MMA;fonds_propres;Fonds exc?dentaires ;562
2024;MMA;fonds_propres;R?serve de r?conciliation;2013
2024;MMA;fonds_propres;Passifs subordonn?s;0
2024;MMA;fonds_propres;SCR;1035
2024;MMA;fonds_propres;Delta;-110
2024;MMA;fonds_propres;Ventilation  FP par nature;0,133916555
2024;MMA;fonds_propres;;0,677321669
2024;MMA;fonds_propres;;0
2024;MMA;fonds_propres;;0,18909825
2024;MMA;fonds_propres;R?serve R?conciliation;1,944927536
2024;MMA;fonds_propres;Dettes Subordonn?es;0
2024;MMA;fonds_propres;Check;0
2024;MMA;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;MMA;fonds_propres;Capital Social et Autres;0,133916555
2024;MMA;fonds_propres;R?serve de R?conciliation;0,677321669
2024;MMA;fonds_propres;Dettes Subordonn?es;0
2024;MMA;fonds_propres;Fonds Exc?dentaires;0,18909825
2024;MAAF;fonds_propres;El?ments Eligibles;1599
2024;MAAF;fonds_propres;El?ments ?ligibles n-1;1653
2024;MAAF;fonds_propres;Capital Social et Autres;170
2024;MAAF;fonds_propres;Capital en actions ordinaires (brut des actions propres);70
2024;MAAF;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;100
2024;MAAF;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;MAAF;fonds_propres;Fonds exc?dentaires ;357
2024;MAAF;fonds_propres;R?serve de r?conciliation;1072
2024;MAAF;fonds_propres;Passifs subordonn?s;0
2024;MAAF;fonds_propres;SCR;555
2024;MAAF;fonds_propres;Delta;-54
2024;MAAF;fonds_propres;Ventilation  FP par nature;0,106316448
2024;MAAF;fonds_propres;;0,670419012
2024;MAAF;fonds_propres;;0
2024;MAAF;fonds_propres;;0,22326454
2024;MAAF;fonds_propres;R?serve R?conciliation;1,931531532
2024;MAAF;fonds_propres;Dettes Subordonn?es;0
2024;MAAF;fonds_propres;Check;0
2024;MAAF;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;MAAF;fonds_propres;Capital Social et Autres;0,106316448
2024;MAAF;fonds_propres;R?serve de R?conciliation;0,670419012
2024;MAAF;fonds_propres;Dettes Subordonn?es;0
2024;MAAF;fonds_propres;Fonds Exc?dentaires;0,22326454
2024;GMF;fonds_propres;El?ments Eligibles;3030
2024;GMF;fonds_propres;El?ments ?ligibles n-1;3266
2024;GMF;fonds_propres;Capital Social et Autres;511
2024;GMF;fonds_propres;Capital en actions ordinaires (brut des actions propres);189
2024;GMF;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;322
2024;GMF;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;GMF;fonds_propres;Fonds exc?dentaires ;595
2024;GMF;fonds_propres;R?serve de r?conciliation;1924
2024;GMF;fonds_propres;Passifs subordonn?s;0
2024;GMF;fonds_propres;SCR;960
2024;GMF;fonds_propres;Delta;-236
2024;GMF;fonds_propres;Ventilation  FP par nature;0,168646865
2024;GMF;fonds_propres;;0,634983498
2024;GMF;fonds_propres;;0
2024;GMF;fonds_propres;;0,196369637
2024;GMF;fonds_propres;R?serve R?conciliation;2,004166667
2024;GMF;fonds_propres;Dettes Subordonn?es;0
2024;GMF;fonds_propres;Check;0
2024;GMF;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;GMF;fonds_propres;Capital Social et Autres;0,168646865
2024;GMF;fonds_propres;R?serve de R?conciliation;0,634983498
2024;GMF;fonds_propres;Dettes Subordonn?es;0
2024;GMF;fonds_propres;Fonds Exc?dentaires;0,196369637
2024;COVEA;fonds_propres;El?ments Eligibles;7601
2024;COVEA;fonds_propres;El?ments ?ligibles n-1;8001
2024;COVEA;fonds_propres;Capital Social et Autres;1079
2024;COVEA;fonds_propres;Capital en actions ordinaires (brut des actions propres);403
2024;COVEA;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;676
2024;COVEA;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;COVEA;fonds_propres;Fonds exc?dentaires ;1514
2024;COVEA;fonds_propres;R?serve de r?conciliation;5009
2024;COVEA;fonds_propres;Passifs subordonn?s;0
2024;COVEA;fonds_propres;SCR;2550
2024;COVEA;fonds_propres;Delta;-400
2024;COVEA;fonds_propres;Ventilation  FP par nature;0,141955006
2024;COVEA;fonds_propres;;0,658992238
2024;COVEA;fonds_propres;;0
2024;COVEA;fonds_propres;;0,199184318
2024;COVEA;fonds_propres;R?serve R?conciliation;1,964313725
2024;COVEA;fonds_propres;Dettes Subordonn?es;0
2024;COVEA;fonds_propres;Check;0
2024;COVEA;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;COVEA;fonds_propres;Capital Social et Autres;0,141955006
2024;COVEA;fonds_propres;R?serve de R?conciliation;0,658992238
2024;COVEA;fonds_propres;Dettes Subordonn?es;0
2024;COVEA;fonds_propres;Fonds Exc?dentaires;0,199184318
2024;BPCE;fonds_propres;El?ments Eligibles;0
2024;BPCE;fonds_propres;El?ments ?ligibles n-1;121
2024;BPCE;fonds_propres;Capital Social et Autres;0
2024;BPCE;fonds_propres;SCR;0
2024;BPCE;fonds_propres;Delta;-121
2024;BPCE;fonds_propres;Check;0
2024;BPCE;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;CNP;fonds_propres;El?ments Eligibles;34821
2024;CNP;fonds_propres;El?ments ?ligibles n-1;35889
2024;CNP;fonds_propres;Capital Social et Autres;2404
2024;CNP;fonds_propres;Capital en actions ordinaires (brut des actions propres);687
2024;CNP;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;1717
2024;CNP;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;CNP;fonds_propres;Fonds exc?dentaires ;8914
2024;CNP;fonds_propres;R?serve de r?conciliation;15225
2024;CNP;fonds_propres;Passifs subordonn?s;8279
2024;CNP;fonds_propres;SCR;14778
2024;CNP;fonds_propres;Delta;-1068
2024;CNP;fonds_propres;Ventilation  FP par nature;0,069038798
2024;CNP;fonds_propres;;0,437236151
2024;CNP;fonds_propres;;0,237758824
2024;CNP;fonds_propres;;0,255994946
2024;CNP;fonds_propres;R?serve R?conciliation;1,030247665
2024;CNP;fonds_propres;Dettes Subordonn?es;0,560224658
2024;CNP;fonds_propres;Check;0
2024;CNP;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;CNP;fonds_propres;Capital Social et Autres;0,069038798
2024;CNP;fonds_propres;R?serve de R?conciliation;0,437236151
2024;CNP;fonds_propres;Dettes Subordonn?es;0,237758824
2024;CNP;fonds_propres;Fonds Exc?dentaires;0,255994946
2024;PREDICA;fonds_propres;El?ments Eligibles;20674
2024;PREDICA;fonds_propres;El?ments ?ligibles n-1;22803
2024;PREDICA;fonds_propres;Capital Social et Autres;2206
2024;PREDICA;fonds_propres;Capital en actions ordinaires (brut des actions propres);1030
2024;PREDICA;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;1176
2024;PREDICA;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;PREDICA;fonds_propres;Fonds exc?dentaires ;5229
2024;PREDICA;fonds_propres;R?serve de r?conciliation;8455
2024;PREDICA;fonds_propres;Passifs subordonn?s;4784
2024;PREDICA;fonds_propres;SCR;9304
2024;PREDICA;fonds_propres;Delta;-2129
2024;PREDICA;fonds_propres;Ventilation  FP par nature;0,106704073
2024;PREDICA;fonds_propres;;0,408967786
2024;PREDICA;fonds_propres;;0,231401761
2024;PREDICA;fonds_propres;;0,252926381
2024;PREDICA;fonds_propres;R?serve R?conciliation;0,908748925
2024;PREDICA;fonds_propres;Dettes Subordonn?es;0,514187446
2024;PREDICA;fonds_propres;Check;0
2024;PREDICA;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;PREDICA;fonds_propres;Capital Social et Autres;0,106704073
2024;PREDICA;fonds_propres;R?serve de R?conciliation;0,408967786
2024;PREDICA;fonds_propres;Dettes Subordonn?es;0,231401761
2024;PREDICA;fonds_propres;Fonds Exc?dentaires;0,252926381
2024;ACM;fonds_propres;El?ments Eligibles;10652
2024;ACM;fonds_propres;El?ments ?ligibles n-1;2915
2024;ACM;fonds_propres;Capital Social et Autres;2393
2024;ACM;fonds_propres;Capital en actions ordinaires (brut des actions propres);778
2024;ACM;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;1615
2024;ACM;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;ACM;fonds_propres;Fonds exc?dentaires ;2605
2024;ACM;fonds_propres;R?serve de r?conciliation;5050
2024;ACM;fonds_propres;Passifs subordonn?s;605
2024;ACM;fonds_propres;SCR;4081
2024;ACM;fonds_propres;Delta;7737
2024;ACM;fonds_propres;Ventilation  FP par nature;0,224652647
2024;ACM;fonds_propres;;0,474089373
2024;ACM;fonds_propres;;0,056796846
2024;ACM;fonds_propres;;0,244555013
2024;ACM;fonds_propres;R?serve R?conciliation;1,237441803
2024;ACM;fonds_propres;Dettes Subordonn?es;0,148247978
2024;ACM;fonds_propres;Check;0
2024;ACM;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;ACM;fonds_propres;Capital Social et Autres;0,224652647
2024;ACM;fonds_propres;R?serve de R?conciliation;0,474089373
2024;ACM;fonds_propres;Dettes Subordonn?es;0,056796846
2024;ACM;fonds_propres;Fonds Exc?dentaires;0,244555013
2024;SOGECAP;fonds_propres;El?ments Eligibles;7840
2024;SOGECAP;fonds_propres;El?ments ?ligibles n-1;8772
2024;SOGECAP;fonds_propres;Capital Social et Autres;1519
2024;SOGECAP;fonds_propres;Capital en actions ordinaires (brut des actions propres);1264
2024;SOGECAP;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;255
2024;SOGECAP;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;SOGECAP;fonds_propres;Fonds exc?dentaires ;2397
2024;SOGECAP;fonds_propres;R?serve de r?conciliation;1555
2024;SOGECAP;fonds_propres;Passifs subordonn?s;2370
2024;SOGECAP;fonds_propres;SCR;3513
2024;SOGECAP;fonds_propres;Delta;-932
2024;SOGECAP;fonds_propres;Ventilation  FP par nature;0,19375
2024;SOGECAP;fonds_propres;;0,198341837
2024;SOGECAP;fonds_propres;;0,302295918
2024;SOGECAP;fonds_propres;;0,305739796
2024;SOGECAP;fonds_propres;R?serve R?conciliation;0,442641617
2024;SOGECAP;fonds_propres;Dettes Subordonn?es;0,674637062
2024;SOGECAP;fonds_propres;Check;0
2024;SOGECAP;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;SOGECAP;fonds_propres;Capital Social et Autres;0,19375
2024;SOGECAP;fonds_propres;R?serve de R?conciliation;0,198341837
2024;SOGECAP;fonds_propres;Dettes Subordonn?es;0,302295918
2024;SOGECAP;fonds_propres;Fonds Exc?dentaires;0,305739796
2024;GG Vie;fonds_propres;El?ments Eligibles;7682
2024;GG Vie;fonds_propres;El?ments ?ligibles n-1;7966
2024;GG Vie;fonds_propres;Capital Social et Autres;1681
2024;GG Vie;fonds_propres;Capital en actions ordinaires (brut des actions propres);1371
2024;GG Vie;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;310
2024;GG Vie;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;GG Vie;fonds_propres;Fonds exc?dentaires ;556
2024;GG Vie;fonds_propres;R?serve de r?conciliation;4802
2024;GG Vie;fonds_propres;Passifs subordonn?s;643
2024;GG Vie;fonds_propres;SCR;2793
2024;GG Vie;fonds_propres;Delta;-284
2024;GG Vie;fonds_propres;Ventilation  FP par nature;0,218823223
2024;GG Vie;fonds_propres;;0,625097631
2024;GG Vie;fonds_propres;;0,083702161
2024;GG Vie;fonds_propres;;0,072376985
2024;GG Vie;fonds_propres;R?serve R?conciliation;1,719298246
2024;GG Vie;fonds_propres;Dettes Subordonn?es;0,230218403
2024;GG Vie;fonds_propres;Check;0
2024;GG Vie;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;GG Vie;fonds_propres;Capital Social et Autres;0,218823223
2024;GG Vie;fonds_propres;R?serve de R?conciliation;0,625097631
2024;GG Vie;fonds_propres;Dettes Subordonn?es;0,083702161
2024;GG Vie;fonds_propres;Fonds Exc?dentaires;0,072376985
2024;ABEILLE VIE;fonds_propres;El?ments Eligibles;0
2024;ABEILLE VIE;fonds_propres;El?ments ?ligibles n-1;0
2024;ABEILLE VIE;fonds_propres;Capital Social et Autres;0
2024;ABEILLE VIE;fonds_propres;SCR;0
2024;ABEILLE VIE;fonds_propres;Delta;0
2024;ABEILLE VIE;fonds_propres;Check;0
2024;ABEILLE VIE;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;LA MONDIALE;fonds_propres;El?ments Eligibles;7054
2024;LA MONDIALE;fonds_propres;El?ments ?ligibles n-1;7339
2024;LA MONDIALE;fonds_propres;Capital Social et Autres;2
2024;LA MONDIALE;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;2
2024;LA MONDIALE;fonds_propres;Fonds exc?dentaires ;957
2024;LA MONDIALE;fonds_propres;R?serve de r?conciliation;3018
2024;LA MONDIALE;fonds_propres;Passifs subordonn?s;3523
2024;LA MONDIALE;fonds_propres;SCR;2713
2024;LA MONDIALE;fonds_propres;Delta;-285
2024;LA MONDIALE;fonds_propres;Ventilation  FP par nature;0,000283527
2024;LA MONDIALE;fonds_propres;;0,427842359
2024;LA MONDIALE;fonds_propres;;0,499432946
2024;LA MONDIALE;fonds_propres;;0,135667706
2024;LA MONDIALE;fonds_propres;R?serve R?conciliation;1,112421673
2024;LA MONDIALE;fonds_propres;Dettes Subordonn?es;1,298562477
2024;LA MONDIALE;fonds_propres;Check;446
2024;LA MONDIALE;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;LA MONDIALE;fonds_propres;Capital Social et Autres;0,000283527
2024;LA MONDIALE;fonds_propres;R?serve de R?conciliation;0,427842359
2024;LA MONDIALE;fonds_propres;Dettes Subordonn?es;0,499432946
2024;LA MONDIALE;fonds_propres;Fonds Exc?dentaires;0,135667706
2024;GENERALI VIE;fonds_propres;El?ments Eligibles;0
2024;GENERALI VIE;fonds_propres;El?ments ?ligibles n-1;0
2024;GENERALI VIE;fonds_propres;Capital Social et Autres;0
2024;GENERALI VIE;fonds_propres;SCR;0
2024;GENERALI VIE;fonds_propres;Delta;0
2024;GENERALI VIE;fonds_propres;Check;0
2024;GENERALI VIE;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;CARAC;fonds_propres;El?ments Eligibles;2127
2024;CARAC;fonds_propres;El?ments ?ligibles n-1;2012
2024;CARAC;fonds_propres;Capital Social et Autres;0
2024;CARAC;fonds_propres;Capital en actions ordinaires (brut des actions propres);0
2024;CARAC;fonds_propres;Compte de primes d'?mission li? au capital en actions ordinaires;0
2024;CARAC;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;0
2024;CARAC;fonds_propres;Fonds exc?dentaires ;412
2024;CARAC;fonds_propres;R?serve de r?conciliation;1709
2024;CARAC;fonds_propres;Passifs subordonn?s;0
2024;CARAC;fonds_propres;SCR;688
2024;CARAC;fonds_propres;Delta;115
2024;CARAC;fonds_propres;Ventilation  FP par nature;0
2024;CARAC;fonds_propres;;0,803479079
2024;CARAC;fonds_propres;;0
2024;CARAC;fonds_propres;;0,193700047
2024;CARAC;fonds_propres;R?serve R?conciliation;2,484011628
2024;CARAC;fonds_propres;Dettes Subordonn?es;0
2024;CARAC;fonds_propres;Check;0
2024;CARAC;fonds_propres;Moyenne Pond?r?e R?serve;1,117113322
2024;CARAC;fonds_propres;Capital Social et Autres;0
2024;CARAC;fonds_propres;R?serve de R?conciliation;0,803479079
2024;CARAC;fonds_propres;Dettes Subordonn?es;0
2024;CARAC;fonds_propres;Fonds Exc?dentaires;0,193700047
2024;ALLIANZ;fonds_propres;El?ments Eligibles;4046
2024;ALLIANZ;fonds_propres;El?ments ?ligibles n-1;4452
2024;ALLIANZ;fonds_propres;Capital Social et Autres;845
2024;ALLIANZ;fonds_propres;Capital en actions ordinaires (brut des actions propres);682
2024;ALLIANZ;fonds_propres; Montant ?gal ? la valeur des actifs d'imp?ts diff?r?s nets;163
2024;ALLIANZ;fonds_propres;Fonds exc?dentaires ;760
2024;ALLIANZ;fonds_propres;R?serve de r?conciliation;2441
2024;ALLIANZ;fonds_propres;Passifs subordonn?s;0
2024;ALLIANZ;fonds_propres;SCR;2460
2024;ALLIANZ;fonds_propres;Delta;-406
2024;ALLIANZ;fonds_propres;Ventilation  FP par nature;0,208848245
2024;ALLIANZ;fonds_propres;;0,603311913
2024;ALLIANZ;fonds_propres;;0
2024;ALLIANZ;fonds_propres;;0,187839842
2024;ALLIANZ;fonds_propres;R?serve R?conciliation;0,992276423
2024;ALLIANZ;fonds_propres;Dettes Subordonn?es;0
2024;ALLIANZ;fonds_propres;Check;0
2024;ALLIANZ;fonds_propres;Capital Social et Autres;0,208848245
2024;ALLIANZ;fonds_propres;R?serve de R?conciliation;0,603311913
2024;ALLIANZ;fonds_propres;Dettes Subordonn?es;0
2024;ALLIANZ;fonds_propres;Fonds Exc?dentaires;0,187839842
2024;AXA;reserve_de_reconciliation;El?ments ?ligibles;8459
2024;AXA;reserve_de_reconciliation;Capital de solvabilit? requis;5732
2024;AXA;reserve_de_reconciliation;Exc?dent d?actif sur passif;8937
2024;AXA;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;AXA;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;478
2024;AXA;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;1908
2024;AXA;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;AXA;reserve_de_reconciliation;R?serve de r?conciliation;6550
2024;AXA;reserve_de_reconciliation;Check;1
2024;CARDIF;reserve_de_reconciliation;El?ments ?ligibles;12126
2024;CARDIF;reserve_de_reconciliation;Capital de solvabilit? requis;5817
2024;CARDIF;reserve_de_reconciliation;Exc?dent d?actif sur passif;10733
2024;CARDIF;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;CARDIF;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;599
2024;CARDIF;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;5305
2024;CARDIF;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;CARDIF;reserve_de_reconciliation;R?serve de r?conciliation;4829
2024;CARDIF;reserve_de_reconciliation;Check;1
2024;MMA;reserve_de_reconciliation;El?ments ?ligibles;2972
2024;MMA;reserve_de_reconciliation;Capital de solvabilit? requis;1035
2024;MMA;reserve_de_reconciliation;Exc?dent d?actif sur passif;3026
2024;MMA;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;MMA;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;54
2024;MMA;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;960
2024;MMA;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;MMA;reserve_de_reconciliation;R?serve de r?conciliation;2013
2024;MMA;reserve_de_reconciliation;Check;1
2024;MAAF;reserve_de_reconciliation;El?ments ?ligibles;1599
2024;MAAF;reserve_de_reconciliation;Capital de solvabilit? requis;555
2024;MAAF;reserve_de_reconciliation;Exc?dent d?actif sur passif;1630
2024;MAAF;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;MAAF;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;31
2024;MAAF;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;527
2024;MAAF;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;MAAF;reserve_de_reconciliation;R?serve de r?conciliation;1072
2024;MAAF;reserve_de_reconciliation;Check;1
2024;GMF;reserve_de_reconciliation;El?ments ?ligibles;3030
2024;GMF;reserve_de_reconciliation;Capital de solvabilit? requis;960
2024;GMF;reserve_de_reconciliation;Exc?dent d?actif sur passif;3091
2024;GMF;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;GMF;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;61
2024;GMF;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;1106
2024;GMF;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;GMF;reserve_de_reconciliation;R?serve de r?conciliation;1924
2024;GMF;reserve_de_reconciliation;Check;1
2024;COVEA;reserve_de_reconciliation;El?ments ?ligibles;7601
2024;COVEA;reserve_de_reconciliation;Capital de solvabilit? requis;2550
2024;COVEA;reserve_de_reconciliation;Exc?dent d?actif sur passif;7747
2024;COVEA;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);0
2024;COVEA;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;146
2024;COVEA;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;2593
2024;COVEA;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;COVEA;reserve_de_reconciliation;R?serve de r?conciliation;5009
2024;COVEA;reserve_de_reconciliation;Check;1
2024;BPCE;reserve_de_reconciliation;El?ments ?ligibles;0
2024;BPCE;reserve_de_reconciliation;Capital de solvabilit? requis;0
2024;BPCE;reserve_de_reconciliation;Check;1
2024;CNP;reserve_de_reconciliation;El?ments ?ligibles;34821
2024;CNP;reserve_de_reconciliation;Capital de solvabilit? requis;14778
2024;CNP;reserve_de_reconciliation;Exc?dent d?actif sur passif;26850
2024;CNP;reserve_de_reconciliation;Actions propres (d?tenues directement et indirectement);5
2024;CNP;reserve_de_reconciliation;Dividendes, distributions et charges pr?visibles;302
2024;CNP;reserve_de_reconciliation;Autres ?l?ments de fonds propres de base;11318
2024;CNP;reserve_de_reconciliation;Ajustement pour les ?l?ments de fonds propres restreints relatifs aux portefeuilles sous ajustement ?galisateur et aux fonds cantonn?s;0
2024;CNP;reserve_de_reconciliation;R?serve de r?conciliation;15225
2024;CNP;reserve_de_reconciliation;Check;1
